
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:24,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:25,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:26,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:27,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:28,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:29,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:30,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:31,29/05/2022,Present
None,None,None,23:12:32,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:36,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:37,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:38,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:39,29/05/2022,Present
None,None,None,23:43:40,29/05/2022,Present
None,None,None,23:43:40,29/05/2022,Present
None,None,None,23:43:40,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:41,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:42,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:43,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:44,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:45,29/05/2022,Present
None,None,None,23:43:46,29/05/2022,Present
None,None,None,23:43:46,29/05/2022,Present
None,None,None,23:43:46,29/05/2022,Present
None,None,None,23:43:46,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:47,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:48,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:49,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:50,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:51,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:52,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
None,None,None,23:43:53,29/05/2022,Present
